ParticipantID,VideoName,BoundaryTime(s)
7,friends2.mp4,24.67
7,friends2.mp4,52.776
7,friends2.mp4,179.878
7,friends2.mp4,202.946
7,friends2.mp4,256.589
7,friends2.mp4,275.087
7,friends2.mp4,309.247
7,friends2.mp4,331.549
7,friends2.mp4,360.695
7,friends2.mp4,392.196
7,friends2.mp4,417.584
7,friends2.mp4,434.831
7,friends2.mp4,498.537
7,friends2.mp4,528.822
7,friends2.mp4,577.261
7,friends2.mp4,601.047
7,friends2.mp4,638.393
7,friends2.mp4,673.921
7,friends2.mp4,721.593
7,friends2.mp4,764.893
7,friends2.mp4,866.074
7,friends2.mp4,925.205
7,friends2.mp4,977.396
7,friends2.mp4,1007.174
7,friends2.mp4,1022.216
7,friends2.mp4,1035.029
7,friends2.mp4,1156.873
7,friends2.mp4,1163.161
7,friends2.mp4,1180.392
7,friends2.mp4,1219.439
7,friends2.mp4,1299.67
