ParticipantID,VideoName,BoundaryTime(s)
007,friends1.mp4,101.866
007,friends1.mp4,199.677
007,friends1.mp4,242.661
007,friends1.mp4,281.092
007,friends1.mp4,305.044
007,friends1.mp4,336.069
007,friends1.mp4,343.975
007,friends1.mp4,375.918
007,friends1.mp4,408.28
007,friends1.mp4,438.968
007,friends1.mp4,449.576
007,friends1.mp4,469.425
007,friends1.mp4,499.216
007,friends1.mp4,522.169
007,friends1.mp4,536.846
007,friends1.mp4,577.263
007,friends1.mp4,610.555
007,friends1.mp4,621.447
007,friends1.mp4,663.18
007,friends1.mp4,698.425
007,friends1.mp4,779.022
007,friends1.mp4,826.644
007,friends1.mp4,833.899
007,friends1.mp4,859.819
007,friends1.mp4,895.048
007,friends1.mp4,923.454
007,friends1.mp4,976.813
007,friends1.mp4,990.859
007,friends1.mp4,1041.097
007,friends1.mp4,1057.36
007,friends1.mp4,1091.154
007,friends1.mp4,1101.229
007,friends1.mp4,1121.995
007,friends1.mp4,1214.686
007,friends1.mp4,1236.136
007,friends1.mp4,1287.395
